dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
en-bw7-33,en,Psyduck,Psyduck,Psyduck,native_english,Pokemon,Water,70,Basic,,33,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Masakazu Fukuda,,,,,data/Black & White/Boundaries Crossed/33.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/33.ts
en-bw7-34,en,Golduck,Golduck,Golduck,native_english,Pokemon,Water,80,Stage1,Psyduck,34,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,match,,,,,data/Black & White/Boundaries Crossed/34.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/34.ts
en-bw7-35,en,Golduck,Golduck,Golduck,native_english,Pokemon,Water,90,Stage1,Psyduck,35,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Kagemaru Himeno,,,,,data/Black & White/Boundaries Crossed/35.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/35.ts
en-bw7-36,en,Marill,Marill,Marill,native_english,Pokemon,Water,70,Basic,,36,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Mizue,,,,,data/Black & White/Boundaries Crossed/36.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/36.ts
en-bw7-37,en,Azumarill,Azumarill,Azumarill,native_english,Pokemon,Water,90,Stage1,Marill,37,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Masakazu Fukuda,,,,,data/Black & White/Boundaries Crossed/37.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/37.ts
en-bw7-38,en,Delibird,Delibird,Delibird,native_english,Pokemon,Water,80,Basic,,38,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Sumiyoshi Kizuki,,,,,data/Black & White/Boundaries Crossed/38.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/38.ts
en-bw7-39,en,Oshawott,Oshawott,Oshawott,native_english,Pokemon,Water,60,Basic,,39,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,match,,,,,data/Black & White/Boundaries Crossed/39.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/39.ts
en-bw7-4,en,Bellossom,Bellossom,Bellossom,native_english,Pokemon,Grass,110,Stage2,Gloom,4,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Mizue,,,,,data/Black & White/Boundaries Crossed/4.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/4.ts
en-bw7-40,en,Dewott,Dewott,Dewott,native_english,Pokemon,Water,90,Stage1,Oshawott,40,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,match,,,,,data/Black & White/Boundaries Crossed/40.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/40.ts
en-bw7-41,en,Samurott,Samurott,Samurott,native_english,Pokemon,Water,140,Stage2,Dewott,41,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,match,,,,,data/Black & White/Boundaries Crossed/41.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/41.ts
en-bw7-42,en,Ducklett,Ducklett,Ducklett,native_english,Pokemon,Water,70,Basic,,42,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Kouki Saitou,,,,,data/Black & White/Boundaries Crossed/42.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/42.ts
en-bw7-43,en,Swanna,Swanna,Swanna,native_english,Pokemon,Water,90,Stage1,Ducklett,43,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Suwama Chiaki,,,,,data/Black & White/Boundaries Crossed/43.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/43.ts
en-bw7-44,en,Frillish,Frillish,Frillish,native_english,Pokemon,Water,80,Basic,,44,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Miki Tanaka,,,,,data/Black & White/Boundaries Crossed/44.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/44.ts
en-bw7-45,en,Jellicent,Jellicent,Jellicent,native_english,Pokemon,Water,100,Stage1,Frillish,45,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Kouki Saitou,,,,,data/Black & White/Boundaries Crossed/45.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/45.ts
en-bw7-46,en,Cryogonal,Cryogonal,Cryogonal,native_english,Pokemon,Water,90,Basic,,46,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Kouki Saitou,,,,,data/Black & White/Boundaries Crossed/46.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/46.ts
en-bw7-47,en,Keldeo,Keldeo,Keldeo,native_english,Pokemon,Water,110,Basic,,47,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Ryo Ueda,,,,,data/Black & White/Boundaries Crossed/47.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/47.ts
en-bw7-48,en,Keldeo,Keldeo,Keldeo,native_english,Pokemon,Water,90,Basic,,48,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Naoki Saito,,,,,data/Black & White/Boundaries Crossed/48.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/48.ts
en-bw7-49,en,Keldeo-EX,Keldeo-EX,Keldeo-EX,native_english,Pokemon,Water,170,,,49,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Toyste Beach,,,,,data/Black & White/Boundaries Crossed/49.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/49.ts
en-bw7-5,en,Tangela,Tangela,Tangela,native_english,Pokemon,Grass,80,Basic,,5,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,MAHOU,,,,,data/Black & White/Boundaries Crossed/5.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/5.ts
en-bw7-50,en,Pikachu,Pikachu,Pikachu,native_english,Pokemon,Lightning,60,Basic,,50,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/50.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/50.ts
en-bw7-51,en,Voltorb,Voltorb,Voltorb,native_english,Pokemon,Lightning,50,Basic,,51,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/51.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/51.ts
en-bw7-52,en,Electrode,Electrode,Electrode,native_english,Pokemon,Lightning,80,Stage1,Voltorb,52,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/52.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/52.ts
en-bw7-53,en,Electabuzz,Electabuzz,Electabuzz,native_english,Pokemon,Lightning,80,Basic,,53,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Shigenori Negishi,,,,,data/Black & White/Boundaries Crossed/53.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/53.ts
en-bw7-54,en,Electivire,Electivire,Electivire,native_english,Pokemon,Lightning,120,Stage1,Electabuzz,54,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,BERUBURI,,,,,data/Black & White/Boundaries Crossed/54.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/54.ts
en-bw7-55,en,Chinchou,Chinchou,Chinchou,native_english,Pokemon,Lightning,60,Basic,,55,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/55.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/55.ts
en-bw7-56,en,Blitzle,Blitzle,Blitzle,native_english,Pokemon,Lightning,70,Basic,,56,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Midori Harada,,,,,data/Black & White/Boundaries Crossed/56.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/56.ts
en-bw7-57,en,Zebstrika,Zebstrika,Zebstrika,native_english,Pokemon,Lightning,100,Stage1,Blitzle,57,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Mitsuhiro Arita,,,,,data/Black & White/Boundaries Crossed/57.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/57.ts
en-bw7-58,en,Wobbuffet,Wobbuffet,Wobbuffet,native_english,Pokemon,Psychic,90,Basic,,58,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/58.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/58.ts
en-bw7-59,en,Spoink,Spoink,Spoink,native_english,Pokemon,Psychic,50,Basic,,59,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Sumiyoshi Kizuki,,,,,data/Black & White/Boundaries Crossed/59.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/59.ts
en-bw7-6,en,Tangrowth,Tangrowth,Tangrowth,native_english,Pokemon,Grass,130,Stage1,Tangela,6,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,TOKIYA,,,,,data/Black & White/Boundaries Crossed/6.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/6.ts
en-bw7-60,en,Grumpig,Grumpig,Grumpig,native_english,Pokemon,Psychic,110,Stage1,Spoink,60,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Kouki Saitou,,,,,data/Black & White/Boundaries Crossed/60.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/60.ts
en-bw7-61,en,Duskull,Duskull,Duskull,native_english,Pokemon,Psychic,50,Basic,,61,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Naoki Saito,,,,,data/Black & White/Boundaries Crossed/61.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/61.ts
en-bw7-62,en,Dusclops,Dusclops,Dusclops,native_english,Pokemon,Psychic,80,Stage1,Duskull,62,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Akira Komayama,,,,,data/Black & White/Boundaries Crossed/62.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/62.ts
en-bw7-63,en,Dusknoir,Dusknoir,Dusknoir,native_english,Pokemon,Psychic,130,Stage2,Dusclops,63,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,kawayoo,,,,,data/Black & White/Boundaries Crossed/63.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/63.ts
en-bw7-64,en,Croagunk,Croagunk,Croagunk,native_english,Pokemon,Psychic,60,Basic,,64,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/64.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/64.ts
en-bw7-65,en,Croagunk,Croagunk,Croagunk,native_english,Pokemon,Psychic,70,Basic,,65,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,MAHOU,,,,,data/Black & White/Boundaries Crossed/65.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/65.ts
en-bw7-66,en,Toxicroak,Toxicroak,Toxicroak,native_english,Pokemon,Psychic,90,Stage1,Croagunk,66,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Kouki Saitou,,,,,data/Black & White/Boundaries Crossed/66.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/66.ts
en-bw7-67,en,Cresselia-EX,Cresselia-EX,Cresselia-EX,native_english,Pokemon,Psychic,170,,,67,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Hideaki Hakozaki,,,,,data/Black & White/Boundaries Crossed/67.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/67.ts
en-bw7-68,en,Munna,Munna,Munna,native_english,Pokemon,Psychic,60,Basic,,68,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,sui,,,,,data/Black & White/Boundaries Crossed/68.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/68.ts
en-bw7-69,en,Musharna,Musharna,Musharna,native_english,Pokemon,Psychic,100,Stage1,Munna,69,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Satoshi Shirai,,,,,data/Black & White/Boundaries Crossed/69.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/69.ts
en-bw7-7,en,Scyther,Scyther,Scyther,native_english,Pokemon,Grass,70,Basic,,7,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,kawayoo,,,,,data/Black & White/Boundaries Crossed/7.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/7.ts
en-bw7-70,en,Woobat,Woobat,Woobat,native_english,Pokemon,Psychic,60,Basic,,70,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Miki Tanaka,,,,,data/Black & White/Boundaries Crossed/70.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/70.ts
en-bw7-71,en,Swoobat,Swoobat,Swoobat,native_english,Pokemon,Psychic,80,Stage1,Woobat,71,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Sumiyoshi Kizuki,,,,,data/Black & White/Boundaries Crossed/71.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/71.ts
en-bw7-72,en,Venipede,Venipede,Venipede,native_english,Pokemon,Psychic,70,Basic,,72,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Shigenori Negishi,,,,,data/Black & White/Boundaries Crossed/72.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/72.ts
en-bw7-73,en,Whirlipede,Whirlipede,Whirlipede,native_english,Pokemon,Psychic,100,Stage1,Venipede,73,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,match,,,,,data/Black & White/Boundaries Crossed/73.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/73.ts
en-bw7-74,en,Scolipede,Scolipede,Scolipede,native_english,Pokemon,Psychic,150,Stage2,Whirlipede,74,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,5ban Graphics,,,,,data/Black & White/Boundaries Crossed/74.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/74.ts
en-bw7-75,en,Gothita,Gothita,Gothita,native_english,Pokemon,Psychic,60,Basic,,75,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/75.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/75.ts
en-bw7-76,en,Gothorita,Gothorita,Gothorita,native_english,Pokemon,Psychic,80,Stage1,Gothita,76,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/76.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/76.ts
en-bw7-77,en,Meloetta,Meloetta,Meloetta,native_english,Pokemon,Psychic,80,Basic,,77,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,5ban Graphics,,,,,data/Black & White/Boundaries Crossed/77.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/77.ts
en-bw7-78,en,Sandshrew,Sandshrew,Sandshrew,native_english,Pokemon,Fighting,70,Basic,,78,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Naoki Saito,,,,,data/Black & White/Boundaries Crossed/78.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/78.ts
en-bw7-79,en,Sandslash,Sandslash,Sandslash,native_english,Pokemon,Fighting,90,Stage1,Sandshrew,79,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,BERUBURI,,,,,data/Black & White/Boundaries Crossed/79.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/79.ts
en-bw7-8,en,Heracross,Heracross,Heracross,native_english,Pokemon,Grass,100,Basic,,8,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Naoki Saito,,,,,data/Black & White/Boundaries Crossed/8.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/8.ts
en-bw7-80,en,Gligar,Gligar,Gligar,native_english,Pokemon,Fighting,70,Basic,,80,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Atsuko Nishida,,,,,data/Black & White/Boundaries Crossed/80.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/80.ts
en-bw7-81,en,Gliscor,Gliscor,Gliscor,native_english,Pokemon,Fighting,100,Stage1,Gligar,81,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Kouki Saitou,,,,,data/Black & White/Boundaries Crossed/81.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/81.ts
en-bw7-82,en,Makuhita,Makuhita,Makuhita,native_english,Pokemon,Fighting,70,Basic,,82,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/82.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/82.ts
en-bw7-83,en,Trapinch,Trapinch,Trapinch,native_english,Pokemon,Fighting,60,Basic,,83,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Kyoko Umemoto,,,,,data/Black & White/Boundaries Crossed/83.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/83.ts
en-bw7-84,en,Dwebble,Dwebble,Dwebble,native_english,Pokemon,Fighting,70,Basic,,84,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Midori Harada,,,,,data/Black & White/Boundaries Crossed/84.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/84.ts
en-bw7-85,en,Crustle,Crustle,Crustle,native_english,Pokemon,Fighting,100,Stage1,Dwebble,85,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Mitsuhiro Arita,,,,,data/Black & White/Boundaries Crossed/85.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/85.ts
en-bw7-86,en,Mienfoo,Mienfoo,Mienfoo,native_english,Pokemon,Fighting,50,Basic,,86,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Ken Sugimori,,,,,data/Black & White/Boundaries Crossed/86.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/86.ts
en-bw7-87,en,Mienfoo,Mienfoo,Mienfoo,native_english,Pokemon,Fighting,50,Basic,,87,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Masakazu Fukuda,,,,,data/Black & White/Boundaries Crossed/87.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/87.ts
en-bw7-88,en,Mienshao,Mienshao,Mienshao,native_english,Pokemon,Fighting,90,Stage1,Mienfoo,88,149,bw7,Boundaries Crossed,Boundaries Crossed,Uncommon,Kagemaru Himeno,,,,,data/Black & White/Boundaries Crossed/88.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/88.ts
en-bw7-89,en,Landorus-EX,Landorus-EX,Landorus-EX,native_english,Pokemon,Fighting,180,,,89,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Eske Yoshinob,,,,,data/Black & White/Boundaries Crossed/89.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/89.ts
en-bw7-9,en,Celebi-EX,Celebi-EX,Celebi-EX,native_english,Pokemon,Grass,110,,,9,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,Toyste Beach,,,,,data/Black & White/Boundaries Crossed/9.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/9.ts
en-bw7-90,en,Purrloin,Purrloin,Purrloin,native_english,Pokemon,Darkness,50,Basic,,90,149,bw7,Boundaries Crossed,Boundaries Crossed,Common,Akira Komayama,,,,,data/Black & White/Boundaries Crossed/90.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/90.ts
en-bw7-91,en,Liepard,Liepard,Liepard,native_english,Pokemon,Darkness,80,Stage1,Purrloin,91,149,bw7,Boundaries Crossed,Boundaries Crossed,Rare,kawayoo,,,,,data/Black & White/Boundaries Crossed/91.ts,https://github.com/tcgdex/cards-database/blob/master/data/Black & White/Boundaries Crossed/91.ts
