dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
ja-M5-095,ja,ホエルオーex,Wailord ex,ホエルオーex (Wailord ex),verified_name_map_with_suffix,Pokemon,Water,380,Stage1,ホエルコ,095,81,M5,アビスアイ,,Ultra Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/095.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/095.ts
ja-M5-096,ja,メガゼラオラex,Zeraora,メガゼラオラex (Zeraora; species only),species_name_only,Pokemon,Lightning,270,Basic,,096,81,M5,アビスアイ,,Ultra Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/096.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/096.ts
ja-M5-097,ja,メガシャンデラex,Chandelure,メガシャンデラex (Chandelure; species only),species_name_only,Pokemon,Psychic,350,Stage2,ランプラー,097,81,M5,アビスアイ,,Ultra Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/097.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/097.ts
ja-M5-098,ja,ラムパルドex,Rampardos ex,ラムパルドex (Rampardos ex),verified_name_map_with_suffix,Pokemon,Fighting,330,Stage2,ズガイドス,098,81,M5,アビスアイ,,Ultra Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/098.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/098.ts
ja-M5-099,ja,メガダークライex,Darkrai,メガダークライex (Darkrai; species only),species_name_only,Pokemon,Darkness,280,Basic,,099,81,M5,アビスアイ,,Ultra Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/099.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/099.ts
ja-M5-100,ja,モルペコex,Morpeko ex,モルペコex (Morpeko ex),verified_name_map_with_suffix,Pokemon,Darkness,180,Basic,,100,81,M5,アビスアイ,,Ultra Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/100.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/100.ts
ja-M5-101,ja,メガドリュウズex,Excadrill,メガドリュウズex (Excadrill; species only),species_name_only,Pokemon,Metal,340,Stage1,モグリュー,101,81,M5,アビスアイ,,Ultra Rare,Keisuke Azuma,,J,holo,2026-05-22,data-asia/M/M5/101.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/101.ts
ja-M5-102,ja,アイアンディフェンダー,,アイアンディフェンダー (English translation unavailable),untranslated,Trainer,,,,,102,81,M5,アビスアイ,,Ultra Rare,Studio Bora Inc.,,J,holo,2026-05-22,data-asia/M/M5/102.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/102.ts
ja-M5-103,ja,エネルギーつけかえ,,エネルギーつけかえ (English translation unavailable),untranslated,Trainer,,,,,103,81,M5,アビスアイ,,Ultra Rare,Studio Bora Inc.,,J,holo,2026-05-22,data-asia/M/M5/103.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/103.ts
ja-M5-104,ja,クラッシュハンマー,,クラッシュハンマー (English translation unavailable),untranslated,Trainer,,,,,104,81,M5,アビスアイ,,Ultra Rare,Ayako Yoshida,,J,holo,2026-05-22,data-asia/M/M5/104.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/104.ts
ja-M5-105,ja,ダークベル,,ダークベル (English translation unavailable),untranslated,Trainer,,,,,105,81,M5,アビスアイ,,Ultra Rare,Toyste Beach,,J,holo,2026-05-22,data-asia/M/M5/105.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/105.ts
ja-M5-106,ja,ごうかいボム,,ごうかいボム (English translation unavailable),untranslated,Trainer,,,,,106,81,M5,アビスアイ,,Ultra Rare,inose yukie,,J,holo,2026-05-22,data-asia/M/M5/106.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/106.ts
ja-M5-107,ja,ブレイブバングル,,ブレイブバングル (English translation unavailable),untranslated,Trainer,,,,,107,81,M5,アビスアイ,,Ultra Rare,Toyste Beach,,J,holo,2026-05-22,data-asia/M/M5/107.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/107.ts
ja-M5-108,ja,カスミの元気,,カスミの元気 (English translation unavailable),untranslated,Trainer,,,,,108,81,M5,アビスアイ,,Ultra Rare,En Morikura,,J,holo,2026-05-22,data-asia/M/M5/108.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/108.ts
ja-M5-109,ja,グラジオの決戦,,グラジオの決戦 (English translation unavailable),untranslated,Trainer,,,,,109,81,M5,アビスアイ,,Ultra Rare,akagi,,J,holo,2026-05-22,data-asia/M/M5/109.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/109.ts
ja-M5-110,ja,サビ組のしたっぱ,,サビ組のしたっぱ (English translation unavailable),untranslated,Trainer,,,,,110,81,M5,アビスアイ,,Ultra Rare,Teeziro,,J,holo,2026-05-22,data-asia/M/M5/110.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/110.ts
ja-M5-111,ja,ムク,,ムク (English translation unavailable),untranslated,Trainer,,,,,111,81,M5,アビスアイ,,Ultra Rare,nagimiso,,J,holo,2026-05-22,data-asia/M/M5/111.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/111.ts
ja-M5-112,ja,メガゼラオラex,Zeraora,メガゼラオラex (Zeraora; species only),species_name_only,Pokemon,Lightning,270,Basic,,112,81,M5,アビスアイ,,Special illustration rare,GIDORA,,J,holo,2026-05-22,data-asia/M/M5/112.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/112.ts
ja-M5-113,ja,メガシャンデラex,Chandelure,メガシャンデラex (Chandelure; species only),species_name_only,Pokemon,Psychic,350,Stage2,ランプラー,113,81,M5,アビスアイ,,Special illustration rare,REND,,J,holo,2026-05-22,data-asia/M/M5/113.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/113.ts
ja-M5-114,ja,メガダークライex,Darkrai,メガダークライex (Darkrai; species only),species_name_only,Pokemon,Darkness,280,Basic,,114,81,M5,アビスアイ,,Special illustration rare,AKIRA EGAWA,,J,holo,2026-05-22,data-asia/M/M5/114.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/114.ts
ja-M5-115,ja,モルペコex,Morpeko ex,モルペコex (Morpeko ex),verified_name_map_with_suffix,Pokemon,Darkness,180,Basic,,115,81,M5,アビスアイ,,Special illustration rare,NC Empire,,J,holo,2026-05-22,data-asia/M/M5/115.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/115.ts
ja-M5-116,ja,グラジオの決戦,,グラジオの決戦 (English translation unavailable),untranslated,Trainer,,,,,116,81,M5,アビスアイ,,Special illustration rare,DOM,,J,holo,2026-05-22,data-asia/M/M5/116.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/116.ts
ja-M5-117,ja,ムク,,ムク (English translation unavailable),untranslated,Trainer,,,,,117,81,M5,アビスアイ,,Special illustration rare,Naoki Saito,,J,holo,2026-05-22,data-asia/M/M5/117.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/117.ts
ja-M5-118,ja,メガダークライex,Darkrai,メガダークライex (Darkrai; species only),species_name_only,Pokemon,Darkness,280,Basic,,118,81,M5,アビスアイ,,Mega Hyper Rare,5ban Graphics,,J,holo,2026-05-22,data-asia/M/M5/118.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M5/118.ts
ja-M6-001,ja,ヘラクロス,Heracross,ヘラクロス (Heracross),verified_name_map,Pokemon,Grass,130,Basic,,001,76,M6,ストームエメラルダ,,Common,Satoshi Ito,,J,normal,2026-07-31,data-asia/M/M6/001.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/001.ts
ja-M6-002,ja,アメタマ,Surskit,アメタマ (Surskit),verified_name_map,Pokemon,Grass,50,Basic,,002,76,M6,ストームエメラルダ,,Common,Gemi,,J,normal,2026-07-31,data-asia/M/M6/002.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/002.ts
ja-M6-003,ja,アメモース,Masquerain,アメモース (Masquerain),verified_name_map,Pokemon,Grass,110,Stage1,アメタマ,003,76,M6,ストームエメラルダ,,Common,Kazumasa Yasukuni,,J,normal,2026-07-31,data-asia/M/M6/003.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/003.ts
ja-M6-004,ja,サボネア,Cacnea,サボネア (Cacnea),verified_name_map,Pokemon,Grass,70,Basic,,004,76,M6,ストームエメラルダ,,Common,Minato,,J,normal,2026-07-31,data-asia/M/M6/004.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/004.ts
ja-M6-005,ja,ノクタス,Cacturne,ノクタス (Cacturne),verified_name_map,Pokemon,Grass,130,Stage1,サボネア,005,76,M6,ストームエメラルダ,,Rare,okayamatakatoshi,,J,holo,2026-07-31,data-asia/M/M6/005.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/005.ts
ja-M6-006,ja,ミツハニー,Combee,ミツハニー (Combee),verified_name_map,Pokemon,Grass,50,Basic,,006,76,M6,ストームエメラルダ,,Common,nisimono,,J,normal,2026-07-31,data-asia/M/M6/006.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/006.ts
ja-M6-007,ja,ビークイン,Vespiquen,ビークイン (Vespiquen),verified_name_map,Pokemon,Grass,120,Stage1,ミツハニー,007,76,M6,ストームエメラルダ,,Common,Masako Tomii,,J,normal,2026-07-31,data-asia/M/M6/007.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/007.ts
ja-M6-008,ja,コソクムシ,Wimpod,コソクムシ (Wimpod),verified_name_map,Pokemon,Grass,70,Basic,,008,76,M6,ストームエメラルダ,,Common,Jerky,,J,normal,2026-07-31,data-asia/M/M6/008.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/008.ts
ja-M6-009,ja,メガグソクムシャex,Golisopod,メガグソクムシャex (Golisopod; species only),species_name_only,Pokemon,Grass,340,Stage1,コソクムシ,009,76,M6,ストームエメラルダ,,Double rare,5ban Graphics,,J,holo,2026-07-31,data-asia/M/M6/009.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/009.ts
ja-M6-010,ja,ガーディ,Growlithe,ガーディ (Growlithe),verified_name_map,Pokemon,Fire,80,Basic,,010,76,M6,ストームエメラルダ,,Common,Teeziro,,J,normal,2026-07-31,data-asia/M/M6/010.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/010.ts
ja-M6-011,ja,ウインディ,Arcanine,ウインディ (Arcanine),verified_name_map,Pokemon,Fire,150,Stage1,ガーディ,011,76,M6,ストームエメラルダ,,Rare,Felicia Chen,,J,holo,2026-07-31,data-asia/M/M6/011.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/011.ts
ja-M6-012,ja,ブーバー,Magmar,ブーバー (Magmar),verified_name_map,Pokemon,Fire,90,Basic,,012,76,M6,ストームエメラルダ,,Common,GOSSAN,,J,normal,2026-07-31,data-asia/M/M6/012.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/012.ts
ja-M6-013,ja,ブーバーン,Magmortar,ブーバーン (Magmortar),verified_name_map,Pokemon,Fire,140,Stage1,ブーバー,013,76,M6,ストームエメラルダ,,Uncommon,Ryuta Fuse,,J,normal,2026-07-31,data-asia/M/M6/013.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/013.ts
ja-M6-014,ja,コータス,Torkoal,コータス (Torkoal),verified_name_map,Pokemon,Fire,130,Basic,,014,76,M6,ストームエメラルダ,,Common,Tonji Matsuno,,J,normal,2026-07-31,data-asia/M/M6/014.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/014.ts
ja-M6-015,ja,ヒートロトムex,Rotom,ヒートロトムex (Rotom; species only),species_name_only,Pokemon,Fire,190,Basic,,015,76,M6,ストームエメラルダ,,Double rare,5ban Graphics,,J,holo,2026-07-31,data-asia/M/M6/015.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/015.ts
ja-M6-016,ja,クイタラン,Heatmor,クイタラン (Heatmor),verified_name_map,Pokemon,Fire,110,Basic,,016,76,M6,ストームエメラルダ,,Common,Takeshi Nakamura,,J,normal,2026-07-31,data-asia/M/M6/016.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/016.ts
ja-M6-017,ja,マンタイン,Mantine,マンタイン (Mantine),verified_name_map,Pokemon,Water,110,Basic,,017,76,M6,ストームエメラルダ,,Common,kodama,,J,normal,2026-07-31,data-asia/M/M6/017.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/017.ts
ja-M6-018,ja,カイオーガ,Kyogre,カイオーガ (Kyogre),verified_name_map,Pokemon,Water,150,Basic,,018,76,M6,ストームエメラルダ,,Rare,Anderson,,J,holo,2026-07-31,data-asia/M/M6/018.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/018.ts
ja-M6-019,ja,プルリル,Frillish,プルリル (Frillish),verified_name_map,Pokemon,Water,80,Basic,,019,76,M6,ストームエメラルダ,,Common,Mousho,,J,normal,2026-07-31,data-asia/M/M6/019.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/019.ts
ja-M6-020,ja,ブルンゲル,Jellicent,ブルンゲル (Jellicent),verified_name_map,Pokemon,Water,120,Stage1,プルリル,020,76,M6,ストームエメラルダ,,Uncommon,Nurikabe,,J,normal,2026-07-31,data-asia/M/M6/020.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/020.ts
ja-M6-021,ja,ヨワシex,Wishiwashi ex,ヨワシex (Wishiwashi ex),verified_name_map_with_suffix,Pokemon,Water,260,Basic,,021,76,M6,ストームエメラルダ,,Double rare,5ban Graphics,,J,holo,2026-07-31,data-asia/M/M6/021.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/021.ts
ja-M6-022,ja,エレブー,Electabuzz,エレブー (Electabuzz),verified_name_map,Pokemon,Lightning,90,Basic,,022,76,M6,ストームエメラルダ,,Common,kurumitsu,,J,normal,2026-07-31,data-asia/M/M6/022.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/022.ts
ja-M6-023,ja,エレキブル,Electivire,エレキブル (Electivire),verified_name_map,Pokemon,Lightning,140,Stage1,エレブー,023,76,M6,ストームエメラルダ,,Uncommon,hncl,,J,normal,2026-07-31,data-asia/M/M6/023.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/023.ts
ja-M6-024,ja,ライコウex,Raikou ex,ライコウex (Raikou ex),verified_name_map_with_suffix,Pokemon,Lightning,200,Basic,,024,76,M6,ストームエメラルダ,,Double rare,aky CG Works,,J,holo,2026-07-31,data-asia/M/M6/024.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/024.ts
ja-M6-025,ja,ボルトロス,Thundurus,ボルトロス (Thundurus),verified_name_map,Pokemon,Lightning,120,Basic,,025,76,M6,ストームエメラルダ,,Uncommon,Takumi Wada,,J,normal,2026-07-31,data-asia/M/M6/025.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/025.ts
ja-M6-026,ja,バチンウニ,Pincurchin,バチンウニ (Pincurchin),verified_name_map,Pokemon,Lightning,80,Basic,,026,76,M6,ストームエメラルダ,,Common,OKUBO,,J,normal,2026-07-31,data-asia/M/M6/026.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/026.ts
ja-M6-027,ja,カイデン,Wattrel,カイデン (Wattrel),verified_name_map,Pokemon,Lightning,60,Basic,,027,76,M6,ストームエメラルダ,,Common,Yukihiro Tada,,J,normal,2026-07-31,data-asia/M/M6/027.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/027.ts
ja-M6-028,ja,タイカイデン,Kilowattrel,タイカイデン (Kilowattrel),verified_name_map,Pokemon,Lightning,120,Stage1,カイデン,028,76,M6,ストームエメラルダ,,Uncommon,OKACHEKE,,J,normal,2026-07-31,data-asia/M/M6/028.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/028.ts
ja-M6-029,ja,スリープ,Drowzee,スリープ (Drowzee),verified_name_map,Pokemon,Psychic,80,Basic,,029,76,M6,ストームエメラルダ,,Common,Hachinana,,J,normal,2026-07-31,data-asia/M/M6/029.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/029.ts
ja-M6-030,ja,スリーパー,Hypno,スリーパー (Hypno),verified_name_map,Pokemon,Psychic,120,Stage1,スリープ,030,76,M6,ストームエメラルダ,,Common,Yuta Kawazu,,J,normal,2026-07-31,data-asia/M/M6/030.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/030.ts
ja-M6-031,ja,ギラティナ,Giratina,ギラティナ (Giratina),verified_name_map,Pokemon,Psychic,130,Basic,,031,76,M6,ストームエメラルダ,,Rare,toriyufu,,J,holo,2026-07-31,data-asia/M/M6/031.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/031.ts
ja-M6-032,ja,ゴビット,Golett,ゴビット (Golett),verified_name_map,Pokemon,Psychic,90,Basic,,032,76,M6,ストームエメラルダ,,Common,Hideki Ishikawa,,J,normal,2026-07-31,data-asia/M/M6/032.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/032.ts
ja-M6-033,ja,メガゴルーグex,Golurk,メガゴルーグex (Golurk; species only),species_name_only,Pokemon,Psychic,350,Stage1,ゴビット,033,76,M6,ストームエメラルダ,,Double rare,5ban Graphics,,J,holo,2026-07-31,data-asia/M/M6/033.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/033.ts
ja-M6-034,ja,ラブトロス,Enamorus,ラブトロス (Enamorus),verified_name_map,Pokemon,Psychic,120,Basic,,034,76,M6,ストームエメラルダ,,Uncommon,Anesaki Dynamic,,J,normal,2026-07-31,data-asia/M/M6/034.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/034.ts
ja-M6-035,ja,サンド,Sandshrew,サンド (Sandshrew),verified_name_map,Pokemon,Fighting,60,Basic,,035,76,M6,ストームエメラルダ,,Common,Izucch,,J,normal,2026-07-31,data-asia/M/M6/035.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/035.ts
ja-M6-036,ja,サンドパン,Sandslash,サンドパン (Sandslash),verified_name_map,Pokemon,Fighting,110,Stage1,サンド,036,76,M6,ストームエメラルダ,,Common,aoki,,J,normal,2026-07-31,data-asia/M/M6/036.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/036.ts
ja-M6-037,ja,イワーク,Onix,イワーク (Onix),verified_name_map,Pokemon,Fighting,120,Basic,,037,76,M6,ストームエメラルダ,,Common,Kedamahadaitai Yawarakai,,J,normal,2026-07-31,data-asia/M/M6/037.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/037.ts
ja-M6-038,ja,ハガネール,Steelix,ハガネール (Steelix),verified_name_map,Pokemon,Fighting,190,Stage1,イワーク,038,76,M6,ストームエメラルダ,,Uncommon,Shin Nagasawa,,J,normal,2026-07-31,data-asia/M/M6/038.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/038.ts
ja-M6-039,ja,グラードン,Groudon,グラードン (Groudon),verified_name_map,Pokemon,Fighting,150,Basic,,039,76,M6,ストームエメラルダ,,Rare,Nisota Niso,,J,holo,2026-07-31,data-asia/M/M6/039.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/039.ts
ja-M6-040,ja,ランドロス,Landorus,ランドロス (Landorus),verified_name_map,Pokemon,Fighting,130,Basic,,040,76,M6,ストームエメラルダ,,Uncommon,Oku,,J,normal,2026-07-31,data-asia/M/M6/040.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/040.ts
ja-M6-041,ja,ニドラン♀,Nidoran♀,ニドラン♀ (Nidoran♀),verified_name_map,Pokemon,Darkness,60,Basic,,041,76,M6,ストームエメラルダ,,Common,tayu,,J,normal,2026-07-31,data-asia/M/M6/041.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/041.ts
ja-M6-042,ja,ニドリーナ,Nidorina,ニドリーナ (Nidorina),verified_name_map,Pokemon,Darkness,90,Stage1,ニドラン♀,042,76,M6,ストームエメラルダ,,Common,Jiro Sasumo,,J,normal,2026-07-31,data-asia/M/M6/042.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/042.ts
ja-M6-043,ja,ニドクイン,Nidoqueen,ニドクイン (Nidoqueen),verified_name_map,Pokemon,Darkness,170,Stage2,ニドリーナ,043,76,M6,ストームエメラルダ,,Rare,Aliya Chen,,J,holo,2026-07-31,data-asia/M/M6/043.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/043.ts
ja-M6-044,ja,イトマル,Spinarak,イトマル (Spinarak),verified_name_map,Pokemon,Darkness,60,Basic,,044,76,M6,ストームエメラルダ,,Common,Apios,,J,normal,2026-07-31,data-asia/M/M6/044.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/044.ts
ja-M6-045,ja,アリアドス,Ariados,アリアドス (Ariados),verified_name_map,Pokemon,Darkness,100,Stage1,イトマル,045,76,M6,ストームエメラルダ,,Common,UKUMO uiti,,J,normal,2026-07-31,data-asia/M/M6/045.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M6/045.ts
