#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
523,en-mep-003,mep-003,Alakazam,MEP Black Star Promos,003,0,Promo,Alakazam MEP Black Star Promos 003/0 pokemon card,,,
524,en-mep-004,mep-004,Lunatone,MEP Black Star Promos,004,0,Promo,Lunatone MEP Black Star Promos 004/0 pokemon card,,,
525,en-mep-005,mep-005,Drifloon,MEP Black Star Promos,005,0,Promo,Drifloon MEP Black Star Promos 005/0 pokemon card,,,
526,en-mep-006,mep-006,Drifblim,MEP Black Star Promos,006,0,Promo,Drifblim MEP Black Star Promos 006/0 pokemon card,,,
527,en-mep-007,mep-007,Psyduck,MEP Black Star Promos,007,0,Promo,Psyduck MEP Black Star Promos 007/0 pokemon card,,,
528,en-mep-008,mep-008,Golduck,MEP Black Star Promos,008,0,Promo,Golduck MEP Black Star Promos 008/0 pokemon card,,,
529,en-mep-009,mep-009,Alakazam,MEP Black Star Promos,009,0,Promo,Alakazam MEP Black Star Promos 009/0 pokemon card,,,
530,en-mep-010,mep-010,Riolu,MEP Black Star Promos,010,0,Promo,Riolu MEP Black Star Promos 010/0 pokemon card,,,
531,en-mep-011,mep-011,Mega Latias ex,MEP Black Star Promos,011,0,Promo,Mega Latias ex MEP Black Star Promos 011/0 pokemon card,,,
532,en-mep-012,mep-012,Mega Lucario ex,MEP Black Star Promos,012,0,Promo,Mega Lucario ex MEP Black Star Promos 012/0 pokemon card,,,
533,en-mep-013,mep-013,Mega Venusaur ex,MEP Black Star Promos,013,0,Promo,Mega Venusaur ex MEP Black Star Promos 013/0 pokemon card,,,
534,en-mep-014,mep-014,Ceruledge,MEP Black Star Promos,014,0,Promo,Ceruledge MEP Black Star Promos 014/0 pokemon card,,,
535,en-mep-015,mep-015,Zacian,MEP Black Star Promos,015,0,Promo,Zacian MEP Black Star Promos 015/0 pokemon card,,,
536,en-mep-016,mep-016,Flygon,MEP Black Star Promos,016,0,Promo,Flygon MEP Black Star Promos 016/0 pokemon card,,,
537,en-mep-017,mep-017,Toxtricity,MEP Black Star Promos,017,0,Promo,Toxtricity MEP Black Star Promos 017/0 pokemon card,,,
538,en-mep-018,mep-018,Cottonee,MEP Black Star Promos,018,0,Promo,Cottonee MEP Black Star Promos 018/0 pokemon card,,,
539,en-mep-019,mep-019,Whimsicott,MEP Black Star Promos,019,0,Promo,Whimsicott MEP Black Star Promos 019/0 pokemon card,,,
540,en-mep-020,mep-020,Sneasel,MEP Black Star Promos,020,0,Promo,Sneasel MEP Black Star Promos 020/0 pokemon card,,,
541,en-mep-021,mep-021,Weavile,MEP Black Star Promos,021,0,Promo,Weavile MEP Black Star Promos 021/0 pokemon card,,,
542,en-mep-022,mep-022,Charcadet,MEP Black Star Promos,022,0,Promo,Charcadet MEP Black Star Promos 022/0 pokemon card,,,
543,en-mep-023,mep-023,Mega Charizard X ex,MEP Black Star Promos,023,0,Promo,Mega Charizard X ex MEP Black Star Promos 023/0 pokemon card,,,
544,en-mep-024,mep-024,Oricorio ex,MEP Black Star Promos,024,0,Promo,Oricorio ex MEP Black Star Promos 024/0 pokemon card,,,
545,en-mep-025,mep-025,Mega Kangaskhan ex,MEP Black Star Promos,025,0,Promo,Mega Kangaskhan ex MEP Black Star Promos 025/0 pokemon card,,,
546,en-mep-026,mep-026,Meloetta,MEP Black Star Promos,026,0,Promo,Meloetta MEP Black Star Promos 026/0 pokemon card,,,
547,en-mep-027,mep-027,Haunter,MEP Black Star Promos,027,0,Promo,Haunter MEP Black Star Promos 027/0 pokemon card,,,
548,en-mep-028,mep-028,Celebratory Fanfare,MEP Black Star Promos,028,0,Promo,Celebratory Fanfare MEP Black Star Promos 028/0 pokemon card,,,
549,en-mep-029,mep-029,Mega Charizard X ex,MEP Black Star Promos,029,0,Promo,Mega Charizard X ex MEP Black Star Promos 029/0 pokemon card,,,
550,en-mep-030,mep-030,Mega Charizard Y ex,MEP Black Star Promos,030,0,Promo,Mega Charizard Y ex MEP Black Star Promos 030/0 pokemon card,,,
551,en-mep-031,mep-031,N's Zekrom,MEP Black Star Promos,031,0,Promo,N's Zekrom MEP Black Star Promos 031/0 pokemon card,,,
552,en-mep-032,mep-032,Mega Gardevoir ex,MEP Black Star Promos,032,0,Promo,Mega Gardevoir ex MEP Black Star Promos 032/0 pokemon card,,,
553,en-mep-033,mep-033,Mega Lucario ex,MEP Black Star Promos,033,0,Promo,Mega Lucario ex MEP Black Star Promos 033/0 pokemon card,,,
554,en-mep-034,mep-034,Mega Meganium ex,MEP Black Star Promos,034,0,Promo,Mega Meganium ex MEP Black Star Promos 034/0 pokemon card,,,
555,en-mep-035,mep-035,Mega Emboar ex,MEP Black Star Promos,035,0,Promo,Mega Emboar ex MEP Black Star Promos 035/0 pokemon card,,,
556,en-mep-036,mep-036,Mega Feraligatr ex,MEP Black Star Promos,036,0,Promo,Mega Feraligatr ex MEP Black Star Promos 036/0 pokemon card,,,
557,en-mep-037,mep-037,Bulbasaur,MEP Black Star Promos,037,0,Promo,Bulbasaur MEP Black Star Promos 037/0 pokemon card,,,
558,en-mep-038,mep-038,Charmander,MEP Black Star Promos,038,0,Promo,Charmander MEP Black Star Promos 038/0 pokemon card,,,
559,en-mep-039,mep-039,Squirtle,MEP Black Star Promos,039,0,Promo,Squirtle MEP Black Star Promos 039/0 pokemon card,,,
560,en-mep-040,mep-040,Turtwig,MEP Black Star Promos,040,0,Promo,Turtwig MEP Black Star Promos 040/0 pokemon card,,,
561,en-mep-041,mep-041,Chimchar,MEP Black Star Promos,041,0,Promo,Chimchar MEP Black Star Promos 041/0 pokemon card,,,
562,en-mep-042,mep-042,Piplup,MEP Black Star Promos,042,0,Promo,Piplup MEP Black Star Promos 042/0 pokemon card,,,
563,en-mep-043,mep-043,Rowlet,MEP Black Star Promos,043,0,Promo,Rowlet MEP Black Star Promos 043/0 pokemon card,,,
564,en-mep-044,mep-044,Litten,MEP Black Star Promos,044,0,Promo,Litten MEP Black Star Promos 044/0 pokemon card,,,
565,en-mep-045,mep-045,Popplio,MEP Black Star Promos,045,0,Promo,Popplio MEP Black Star Promos 045/0 pokemon card,,,
566,en-mep-046,mep-046,Chikorita,MEP Black Star Promos,046,0,Promo,Chikorita MEP Black Star Promos 046/0 pokemon card,,,
567,en-mep-047,mep-047,Cyndaquil,MEP Black Star Promos,047,0,Promo,Cyndaquil MEP Black Star Promos 047/0 pokemon card,,,
568,en-mep-048,mep-048,Totodile,MEP Black Star Promos,048,0,Promo,Totodile MEP Black Star Promos 048/0 pokemon card,,,
569,en-mep-049,mep-049,Snivy,MEP Black Star Promos,049,0,Promo,Snivy MEP Black Star Promos 049/0 pokemon card,,,
570,en-mep-050,mep-050,Tepig,MEP Black Star Promos,050,0,Promo,Tepig MEP Black Star Promos 050/0 pokemon card,,,
571,en-mep-051,mep-051,Oshawott,MEP Black Star Promos,051,0,Promo,Oshawott MEP Black Star Promos 051/0 pokemon card,,,
572,en-mep-052,mep-052,Grookey,MEP Black Star Promos,052,0,Promo,Grookey MEP Black Star Promos 052/0 pokemon card,,,
573,en-mep-053,mep-053,Scorbunny,MEP Black Star Promos,053,0,Promo,Scorbunny MEP Black Star Promos 053/0 pokemon card,,,
574,en-mep-054,mep-054,Sobble,MEP Black Star Promos,054,0,Promo,Sobble MEP Black Star Promos 054/0 pokemon card,,,
575,en-mep-055,mep-055,Treecko,MEP Black Star Promos,055,0,Promo,Treecko MEP Black Star Promos 055/0 pokemon card,,,
576,en-mep-056,mep-056,Torchic,MEP Black Star Promos,056,0,Promo,Torchic MEP Black Star Promos 056/0 pokemon card,,,
577,en-mep-057,mep-057,Mudkip,MEP Black Star Promos,057,0,Promo,Mudkip MEP Black Star Promos 057/0 pokemon card,,,
578,en-mep-058,mep-058,Chespin,MEP Black Star Promos,058,0,Promo,Chespin MEP Black Star Promos 058/0 pokemon card,,,
579,en-mep-059,mep-059,Fennekin,MEP Black Star Promos,059,0,Promo,Fennekin MEP Black Star Promos 059/0 pokemon card,,,
580,en-mep-060,mep-060,Froakie,MEP Black Star Promos,060,0,Promo,Froakie MEP Black Star Promos 060/0 pokemon card,,,
581,en-mep-061,mep-061,Sprigatito,MEP Black Star Promos,061,0,Promo,Sprigatito MEP Black Star Promos 061/0 pokemon card,,,
582,en-mep-062,mep-062,Fuecoco,MEP Black Star Promos,062,0,Promo,Fuecoco MEP Black Star Promos 062/0 pokemon card,,,
583,en-mep-063,mep-063,Quaxly,MEP Black Star Promos,063,0,Promo,Quaxly MEP Black Star Promos 063/0 pokemon card,,,
584,en-mep-064,mep-064,Serperior,MEP Black Star Promos,064,0,Promo,Serperior MEP Black Star Promos 064/0 pokemon card,,,
585,en-mep-065,mep-065,Barbaracle,MEP Black Star Promos,065,0,Promo,Barbaracle MEP Black Star Promos 065/0 pokemon card,,,
586,en-mep-066,mep-066,Tyrantrum,MEP Black Star Promos,066,0,Promo,Tyrantrum MEP Black Star Promos 066/0 pokemon card,,,
587,en-mep-067,mep-067,Doublade,MEP Black Star Promos,067,0,Promo,Doublade MEP Black Star Promos 067/0 pokemon card,,,
588,en-mep-068,mep-068,Makuhita,MEP Black Star Promos,068,0,Promo,Makuhita MEP Black Star Promos 068/0 pokemon card,,,
589,en-mep-069,mep-069,Chikorita,MEP Black Star Promos,069,0,Promo,Chikorita MEP Black Star Promos 069/0 pokemon card,,,
590,en-mep-070,mep-070,Tyrunt,MEP Black Star Promos,070,0,Promo,Tyrunt MEP Black Star Promos 070/0 pokemon card,,,
591,en-mep-071,mep-071,Mega Zygarde ex,MEP Black Star Promos,071,0,Promo,Mega Zygarde ex MEP Black Star Promos 071/0 pokemon card,,,
592,en-mep-072,mep-072,Mega Clefable ex,MEP Black Star Promos,072,0,Promo,Mega Clefable ex MEP Black Star Promos 072/0 pokemon card,,,
593,en-mep-073,mep-073,Mega Gengar ex,MEP Black Star Promos,073,0,Promo,Mega Gengar ex MEP Black Star Promos 073/0 pokemon card,,,
594,en-mep-074,mep-074,Delphox,MEP Black Star Promos,074,0,Promo,Delphox MEP Black Star Promos 074/0 pokemon card,,,
595,en-mep-075,mep-075,Ampharos,MEP Black Star Promos,075,0,Promo,Ampharos MEP Black Star Promos 075/0 pokemon card,,,
596,en-mep-076,mep-076,Crobat,MEP Black Star Promos,076,0,Promo,Crobat MEP Black Star Promos 076/0 pokemon card,,,
597,en-mep-077,mep-077,Goodra,MEP Black Star Promos,077,0,Promo,Goodra MEP Black Star Promos 077/0 pokemon card,,,
598,en-mep-078,mep-078,Toxel,MEP Black Star Promos,078,0,Promo,Toxel MEP Black Star Promos 078/0 pokemon card,,,
599,en-mep-079,mep-079,Charmeleon,MEP Black Star Promos,079,0,Promo,Charmeleon MEP Black Star Promos 079/0 pokemon card,,,
600,en-mep-080,mep-080,Fennekin,MEP Black Star Promos,080,0,Promo,Fennekin MEP Black Star Promos 080/0 pokemon card,,,
601,en-mep-081,mep-081,Mega Greninja ex,MEP Black Star Promos,081,0,Promo,Mega Greninja ex MEP Black Star Promos 081/0 pokemon card,,,
602,en-mep-082,mep-082,Miraidon,MEP Black Star Promos,082,0,Promo,Miraidon MEP Black Star Promos 082/0 pokemon card,,,
603,en-mep-083,mep-083,Slowbro,MEP Black Star Promos,083,0,Promo,Slowbro MEP Black Star Promos 083/0 pokemon card,,,
604,en-mep-084,mep-084,Dhelmise,MEP Black Star Promos,084,0,Promo,Dhelmise MEP Black Star Promos 084/0 pokemon card,,,
605,en-mep-085,mep-085,Bastiodon,MEP Black Star Promos,085,0,Promo,Bastiodon MEP Black Star Promos 085/0 pokemon card,,,
606,en-mep-086,mep-086,Slowpoke,MEP Black Star Promos,086,0,Promo,Slowpoke MEP Black Star Promos 086/0 pokemon card,,,
607,en-mep-087,mep-087,Binacle,MEP Black Star Promos,087,0,Promo,Binacle MEP Black Star Promos 087/0 pokemon card,,,
608,en-mep-088,mep-088,Zarude,MEP Black Star Promos,088,0,Promo,Zarude MEP Black Star Promos 088/0 pokemon card,,,
609,en-mep-Museum,mep-Museum,Pikachu at the Museum,MEP Black Star Promos,Museum,0,Promo,Pikachu at the Museum MEP Black Star Promos Museum/0 pokemon card,,,
610,en-2011bw-1,2011bw-1,Slam,McDonald's Collection 2011,1,12,None,Slam McDonald's Collection 2011 1/12 pokemon card,,,
611,en-2011bw-10,2011bw-10,Charge Beam,McDonald's Collection 2011,10,12,None,Charge Beam McDonald's Collection 2011 10/12 pokemon card,,,
612,en-2011bw-11,2011bw-11,Growl,McDonald's Collection 2011,11,12,None,Growl McDonald's Collection 2011 11/12 pokemon card,,,
613,en-2011bw-12,2011bw-12,Double Slap,McDonald's Collection 2011,12,12,None,Double Slap McDonald's Collection 2011 12/12 pokemon card,,,
614,en-2011bw-2,2011bw-2,Mega Drain,McDonald's Collection 2011,2,12,None,Mega Drain McDonald's Collection 2011 2/12 pokemon card,,,
615,en-2011bw-3,2011bw-3,Ember,McDonald's Collection 2011,3,12,None,Ember McDonald's Collection 2011 3/12 pokemon card,,,
616,en-2011bw-4,2011bw-4,Water Pulse,McDonald's Collection 2011,4,12,None,Water Pulse McDonald's Collection 2011 4/12 pokemon card,,,
617,en-2011bw-5,2011bw-5,Pound,McDonald's Collection 2011,5,12,None,Pound McDonald's Collection 2011 5/12 pokemon card,,,
618,en-2011bw-6,2011bw-6,Quick Attack,McDonald's Collection 2011,6,12,None,Quick Attack McDonald's Collection 2011 6/12 pokemon card,,,
619,en-2011bw-7,2011bw-7,Yawn,McDonald's Collection 2011,7,12,None,Yawn McDonald's Collection 2011 7/12 pokemon card,,,
620,en-2011bw-8,2011bw-8,Sand Tomb,McDonald's Collection 2011,8,12,None,Sand Tomb McDonald's Collection 2011 8/12 pokemon card,,,
621,en-2011bw-9,2011bw-9,Scratch,McDonald's Collection 2011,9,12,None,Scratch McDonald's Collection 2011 9/12 pokemon card,,,
622,en-2012bw-1,2012bw-1,Wrap,McDonald's Collection 2012,1,12,None,Wrap McDonald's Collection 2012 1/12 pokemon card,,,
623,en-2012bw-10,2012bw-10,Headbutt,McDonald's Collection 2012,10,12,None,Headbutt McDonald's Collection 2012 10/12 pokemon card,,,
624,en-2012bw-11,2012bw-11,Metal Sound,McDonald's Collection 2012,11,12,None,Metal Sound McDonald's Collection 2012 11/12 pokemon card,,,
625,en-2012bw-12,2012bw-12,Dual Chop,McDonald's Collection 2012,12,12,None,Dual Chop McDonald's Collection 2012 12/12 pokemon card,,,
626,en-2012bw-2,2012bw-2,Collect,McDonald's Collection 2012,2,12,None,Collect McDonald's Collection 2012 2/12 pokemon card,,,
627,en-2012bw-3,2012bw-3,Withdraw,McDonald's Collection 2012,3,12,None,Withdraw McDonald's Collection 2012 3/12 pokemon card,,,
628,en-2012bw-4,2012bw-4,Flame Charge,McDonald's Collection 2012,4,12,None,Flame Charge McDonald's Collection 2012 4/12 pokemon card,,,
629,en-2012bw-5,2012bw-5,Water Gun,McDonald's Collection 2012,5,12,None,Water Gun McDonald's Collection 2012 5/12 pokemon card,,,
630,en-2012bw-6,2012bw-6,Thundershock,McDonald's Collection 2012,6,12,None,Thundershock McDonald's Collection 2012 6/12 pokemon card,,,
631,en-2012bw-7,2012bw-7,Psy Bolt,McDonald's Collection 2012,7,12,None,Psy Bolt McDonald's Collection 2012 7/12 pokemon card,,,
632,en-2012bw-8,2012bw-8,Hone Claws,McDonald's Collection 2012,8,12,None,Hone Claws McDonald's Collection 2012 8/12 pokemon card,,,
633,en-2012bw-9,2012bw-9,Knock Off,McDonald's Collection 2012,9,12,None,Knock Off McDonald's Collection 2012 9/12 pokemon card,,,
634,en-2014xy-1,2014xy-1,Weedle,McDonald's Collection 2014,1,12,None,Weedle McDonald's Collection 2014 1/12 pokemon card,,,
635,en-2014xy-10,2014xy-10,Bunnelby,McDonald's Collection 2014,10,12,None,Bunnelby McDonald's Collection 2014 10/12 pokemon card,,,
636,en-2014xy-11,2014xy-11,Fletchling,McDonald's Collection 2014,11,12,None,Fletchling McDonald's Collection 2014 11/12 pokemon card,,,
637,en-2014xy-12,2014xy-12,Furfrou,McDonald's Collection 2014,12,12,None,Furfrou McDonald's Collection 2014 12/12 pokemon card,,,
638,en-2014xy-2,2014xy-2,Chespin,McDonald's Collection 2014,2,12,None,Chespin McDonald's Collection 2014 2/12 pokemon card,,,
639,en-2014xy-3,2014xy-3,Fennekin,McDonald's Collection 2014,3,12,None,Fennekin McDonald's Collection 2014 3/12 pokemon card,,,
640,en-2014xy-4,2014xy-4,Froakie,McDonald's Collection 2014,4,12,None,Froakie McDonald's Collection 2014 4/12 pokemon card,,,
641,en-2014xy-5,2014xy-5,Pikachu,McDonald's Collection 2014,5,12,None,Pikachu McDonald's Collection 2014 5/12 pokemon card,,,
642,en-2014xy-6,2014xy-6,Inkay,McDonald's Collection 2014,6,12,None,Inkay McDonald's Collection 2014 6/12 pokemon card,,,
643,en-2014xy-7,2014xy-7,Honedge,McDonald's Collection 2014,7,12,None,Honedge McDonald's Collection 2014 7/12 pokemon card,,,
644,en-2014xy-8,2014xy-8,Snubbull,McDonald's Collection 2014,8,12,None,Snubbull McDonald's Collection 2014 8/12 pokemon card,,,
645,en-2014xy-9,2014xy-9,Swirlix,McDonald's Collection 2014,9,12,None,Swirlix McDonald's Collection 2014 9/12 pokemon card,,,
646,en-2015xy-1,2015xy-1,Treecko,McDonald's Collection 2015,1,12,None,Treecko McDonald's Collection 2015 1/12 pokemon card,,,
647,en-2015xy-10,2015xy-10,Marill,McDonald's Collection 2015,10,12,None,Marill McDonald's Collection 2015 10/12 pokemon card,,,
648,en-2015xy-11,2015xy-11,Zigzagoon,McDonald's Collection 2015,11,12,None,Zigzagoon McDonald's Collection 2015 11/12 pokemon card,,,
649,en-2015xy-12,2015xy-12,Skitty,McDonald's Collection 2015,12,12,None,Skitty McDonald's Collection 2015 12/12 pokemon card,,,
650,en-2015xy-2,2015xy-2,Lotad,McDonald's Collection 2015,2,12,None,Lotad McDonald's Collection 2015 2/12 pokemon card,,,
651,en-2015xy-3,2015xy-3,Torchic,McDonald's Collection 2015,3,12,None,Torchic McDonald's Collection 2015 3/12 pokemon card,,,
652,en-2015xy-4,2015xy-4,Staryu,McDonald's Collection 2015,4,12,None,Staryu McDonald's Collection 2015 4/12 pokemon card,,,
653,en-2015xy-5,2015xy-5,Mudkip,McDonald's Collection 2015,5,12,None,Mudkip McDonald's Collection 2015 5/12 pokemon card,,,
654,en-2015xy-6,2015xy-6,Pikachu,McDonald's Collection 2015,6,12,None,Pikachu McDonald's Collection 2015 6/12 pokemon card,,,
655,en-2015xy-7,2015xy-7,Electrike,McDonald's Collection 2015,7,12,None,Electrike McDonald's Collection 2015 7/12 pokemon card,,,
656,en-2015xy-8,2015xy-8,Rhyhorn,McDonald's Collection 2015,8,12,None,Rhyhorn McDonald's Collection 2015 8/12 pokemon card,,,
657,en-2015xy-9,2015xy-9,Meditite,McDonald's Collection 2015,9,12,None,Meditite McDonald's Collection 2015 9/12 pokemon card,,,
658,en-2016xy-1,2016xy-1,Roar,McDonald's Collection 2016,1,12,None,Roar McDonald's Collection 2016 1/12 pokemon card,,,
659,en-2016xy-10,2016xy-10,Nuzzle,McDonald's Collection 2016,10,12,None,Nuzzle McDonald's Collection 2016 10/12 pokemon card,,,
660,en-2016xy-11,2016xy-11,Act Tough,McDonald's Collection 2016,11,12,None,Act Tough McDonald's Collection 2016 11/12 pokemon card,,,
661,en-2016xy-12,2016xy-12,Tackle,McDonald's Collection 2016,12,12,None,Tackle McDonald's Collection 2016 12/12 pokemon card,,,
662,en-2016xy-2,2016xy-2,Ember,McDonald's Collection 2016,2,12,None,Ember McDonald's Collection 2016 2/12 pokemon card,,,
663,en-2016xy-3,2016xy-3,Will-O-Wisp,McDonald's Collection 2016,3,12,None,Will-O-Wisp McDonald's Collection 2016 3/12 pokemon card,,,
664,en-2016xy-4,2016xy-4,Epic Splash,McDonald's Collection 2016,4,12,None,Epic Splash McDonald's Collection 2016 4/12 pokemon card,,,
665,en-2016xy-5,2016xy-5,Fury Strikes,McDonald's Collection 2016,5,12,None,Fury Strikes McDonald's Collection 2016 5/12 pokemon card,,,
666,en-2016xy-6,2016xy-6,Tail Whip,McDonald's Collection 2016,6,12,None,Tail Whip McDonald's Collection 2016 6/12 pokemon card,,,
667,en-2016xy-7,2016xy-7,Corkscrew Punch,McDonald's Collection 2016,7,12,None,Corkscrew Punch McDonald's Collection 2016 7/12 pokemon card,,,
668,en-2016xy-8,2016xy-8,Rollout,McDonald's Collection 2016,8,12,None,Rollout McDonald's Collection 2016 8/12 pokemon card,,,
669,en-2016xy-9,2016xy-9,Sweet Kiss,McDonald's Collection 2016,9,12,None,Sweet Kiss McDonald's Collection 2016 9/12 pokemon card,,,
670,en-2017sm-1,2017sm-1,Rowlet,McDonald's Collection 2017,1,12,None,Rowlet McDonald's Collection 2017 1/12 pokemon card,,,
671,en-2017sm-10,2017sm-10,Cutiefly,McDonald's Collection 2017,10,12,None,Cutiefly McDonald's Collection 2017 10/12 pokemon card,,,
672,en-2017sm-11,2017sm-11,Pikipek,McDonald's Collection 2017,11,12,None,Pikipek McDonald's Collection 2017 11/12 pokemon card,,,
673,en-2017sm-12,2017sm-12,Yungoos,McDonald's Collection 2017,12,12,None,Yungoos McDonald's Collection 2017 12/12 pokemon card,,,
674,en-2017sm-2,2017sm-2,Grubbin,McDonald's Collection 2017,2,12,None,Grubbin McDonald's Collection 2017 2/12 pokemon card,,,
675,en-2017sm-3,2017sm-3,Litten,McDonald's Collection 2017,3,12,None,Litten McDonald's Collection 2017 3/12 pokemon card,,,
676,en-2017sm-4,2017sm-4,Popplio,McDonald's Collection 2017,4,12,None,Popplio McDonald's Collection 2017 4/12 pokemon card,,,
677,en-2017sm-5,2017sm-5,Pikachu,McDonald's Collection 2017,5,12,None,Pikachu McDonald's Collection 2017 5/12 pokemon card,,,
678,en-2017sm-6,2017sm-6,Cosmog,McDonald's Collection 2017,6,12,None,Cosmog McDonald's Collection 2017 6/12 pokemon card,,,
679,en-2017sm-7,2017sm-7,Crabrawler,McDonald's Collection 2017,7,12,None,Crabrawler McDonald's Collection 2017 7/12 pokemon card,,,
680,en-2017sm-8,2017sm-8,Alolan Meowth,McDonald's Collection 2017,8,12,None,Alolan Meowth McDonald's Collection 2017 8/12 pokemon card,,,
681,en-2017sm-9,2017sm-9,Alolan Diglett,McDonald's Collection 2017,9,12,None,Alolan Diglett McDonald's Collection 2017 9/12 pokemon card,,,
682,en-2018sm-1,2018sm-1,Growlithe,McDonald's Collection 2018,1,12,None,Growlithe McDonald's Collection 2018 1/12 pokemon card,,,
683,en-2018sm-10,2018sm-10,Chansey,McDonald's Collection 2018,10,12,None,Chansey McDonald's Collection 2018 10/12 pokemon card,,,
684,en-2018sm-11,2018sm-11,Eevee,McDonald's Collection 2018,11,12,None,Eevee McDonald's Collection 2018 11/12 pokemon card,,,
685,en-2018sm-12,2018sm-12,Porygon,McDonald's Collection 2018,12,12,None,Porygon McDonald's Collection 2018 12/12 pokemon card,,,
686,en-2018sm-2,2018sm-2,Psyduck,McDonald's Collection 2018,2,12,None,Psyduck McDonald's Collection 2018 2/12 pokemon card,,,
687,en-2018sm-3,2018sm-3,Horsea,McDonald's Collection 2018,3,12,None,Horsea McDonald's Collection 2018 3/12 pokemon card,,,
688,en-2018sm-4,2018sm-4,Pikachu,McDonald's Collection 2018,4,12,None,Pikachu McDonald's Collection 2018 4/12 pokemon card,,,
689,en-2018sm-5,2018sm-5,Slowpoke,McDonald's Collection 2018,5,12,None,Slowpoke McDonald's Collection 2018 5/12 pokemon card,,,
690,en-2018sm-6,2018sm-6,Machop,McDonald's Collection 2018,6,12,None,Machop McDonald's Collection 2018 6/12 pokemon card,,,
691,en-2018sm-7,2018sm-7,Cubone,McDonald's Collection 2018,7,12,None,Cubone McDonald's Collection 2018 7/12 pokemon card,,,
692,en-2018sm-8,2018sm-8,Magnemite,McDonald's Collection 2018,8,12,None,Magnemite McDonald's Collection 2018 8/12 pokemon card,,,
693,en-2018sm-9,2018sm-9,Dratini,McDonald's Collection 2018,9,12,None,Dratini McDonald's Collection 2018 9/12 pokemon card,,,
694,en-2019sm-1,2019sm-1,Surprise Attack,McDonald's Collection 2019,1,12,None,Surprise Attack McDonald's Collection 2019 1/12 pokemon card,,,
695,en-2019sm-10,2019sm-10,Spoil the Fun,McDonald's Collection 2019,10,12,None,Spoil the Fun McDonald's Collection 2019 10/12 pokemon card,,,
696,en-2019sm-11,2019sm-11,Gold Rush,McDonald's Collection 2019,11,12,None,Gold Rush McDonald's Collection 2019 11/12 pokemon card,,,
697,en-2019sm-12,2019sm-12,Gnaw,McDonald's Collection 2019,12,12,None,Gnaw McDonald's Collection 2019 12/12 pokemon card,,,
698,en-2019sm-2,2019sm-2,Tropical Shake,McDonald's Collection 2019,2,12,None,Tropical Shake McDonald's Collection 2019 2/12 pokemon card,,,
699,en-2019sm-3,2019sm-3,Controlled Burn,McDonald's Collection 2019,3,12,None,Controlled Burn McDonald's Collection 2019 3/12 pokemon card,,,
700,en-2019sm-4,2019sm-4,Fury Swipes,McDonald's Collection 2019,4,12,None,Fury Swipes McDonald's Collection 2019 4/12 pokemon card,,,
701,en-2019sm-5,2019sm-5,Aqua Bullet,McDonald's Collection 2019,5,12,None,Aqua Bullet McDonald's Collection 2019 5/12 pokemon card,,,
702,en-2019sm-6,2019sm-6,Iron Tail,McDonald's Collection 2019,6,12,None,Iron Tail McDonald's Collection 2019 6/12 pokemon card,,,
